,area,total,men,women,household,date
543,中央区,53150,24518,28632,26607,1997-10-01
544,大阪市,2596502,1273988,1322514,1128947,1997-10-01
545,港区,88782,44121,44661,37467,1997-10-01
546,大正区,76907,38479,38428,30730,1997-10-01
547,天王寺区,56298,26237,30061,24746,1997-10-01
548,浪速区,49748,25523,24225,27579,1997-10-01
549,西区,59532,28418,31114,27145,1997-10-01
550,生野区,146515,70014,76501,58990,1997-11-01
551,旭区,101458,49034,52424,44089,1997-11-01
552,城東区,156289,75564,80725,65750,1997-11-01
553,鶴見区,99359,48922,50437,37019,1997-11-01
554,阿倍野区,103311,48201,55110,44292,1997-11-01
555,住吉区,162396,77528,84868,71313,1997-11-01
556,東住吉区,140477,67174,73303,59165,1997-11-01
557,平野区,201226,97648,103578,78848,1997-11-01
558,西成区,139460,79053,60407,74555,1997-11-01
559,東成区,78288,37547,40741,33286,1997-11-01
560,住之江区,138281,67259,71022,53644,1997-11-01
561,東淀川区,184705,92607,92098,86327,1997-11-01
562,淀川区,161323,80574,80749,75936,1997-11-01
563,西淀川区,91578,45748,45830,37070,1997-11-01
564,北区,87583,42030,45553,42001,1997-11-01
565,都島区,97888,48009,49879,42328,1997-11-01
566,福島区,54932,26281,28651,23677,1997-11-01
567,此花区,66663,33274,33389,27166,1997-11-01
568,中央区,53076,24487,28589,26625,1997-11-01
569,大阪市,2595877,1273634,1322243,1129875,1997-11-01
570,港区,88741,44093,44648,37477,1997-11-01
571,大正区,76779,38411,38368,30754,1997-11-01
572,天王寺区,56294,26241,30053,24784,1997-11-01
573,浪速区,49737,25527,24210,27645,1997-11-01
574,西区,59518,28408,31110,27134,1997-11-01
575,生野区,146314,69914,76400,58996,1997-12-01
576,旭区,101362,48986,52376,44062,1997-12-01
577,城東区,156284,75553,80731,65811,1997-12-01
578,鶴見区,99444,48959,50485,37075,1997-12-01
579,阿倍野区,103257,48168,55089,44308,1997-12-01
580,住吉区,162302,77469,84833,71238,1997-12-01
581,東住吉区,140514,67185,73329,59173,1997-12-01
582,平野区,201322,97683,103639,78947,1997-12-01
583,西成区,139338,79009,60329,74523,1997-12-01
584,東成区,78329,37568,40761,33319,1997-12-01
585,住之江区,138308,67269,71039,53693,1997-12-01
586,東淀川区,184707,92595,92112,86379,1997-12-01
587,淀川区,161328,80577,80751,75940,1997-12-01
588,西淀川区,91525,45720,45805,37052,1997-12-01
589,北区,87561,42028,45533,42075,1997-12-01
590,都島区,97924,48028,49896,42384,1997-12-01
591,福島区,54902,26263,28639,23681,1997-12-01
592,此花区,66616,33242,33374,27156,1997-12-01
593,中央区,53075,24490,28585,26674,1997-12-01
594,大阪市,2595332,1273314,1322018,1130385,1997-12-01
595,港区,88638,44035,44603,37455,1997-12-01
596,大正区,76718,38376,38342,30763,1997-12-01
597,天王寺区,56283,26241,30042,24796,1997-12-01
598,浪速区,49794,25566,24228,27742,1997-12-01
599,西区,59487,28390,31097,27143,1997-12-01
600,生野区,146155,69835,76320,58949,1998-01-01
601,旭区,101275,48943,52332,44049,1998-01-01
602,城東区,156603,75699,80904,65938,1998-01-01
603,鶴見区,99559,49010,50549,37134,1998-01-01
604,阿倍野区,103232,48150,55082,44293,1998-01-01
605,住吉区,162190,77403,84787,71236,1998-01-01
606,東住吉区,140480,67161,73319,59207,1998-01-01
607,平野区,201462,97740,103722,79065,1998-01-01
608,西成区,139187,78949,60238,74469,1998-01-01
609,東成区,78375,37591,40784,33356,1998-01-01
610,住之江区,138315,67269,71046,53742,1998-01-01
611,東淀川区,184756,92607,92149,86452,1998-01-01
612,淀川区,161219,80523,80696,75909,1998-01-01
613,西淀川区,91501,45707,45794,37063,1998-01-01
614,北区,87510,42012,45498,42141,1998-01-01
615,都島区,97905,48019,49886,42374,1998-01-01
616,福島区,54877,26247,28630,23699,1998-01-01
617,此花区,66638,33245,33393,27161,1998-01-01
618,中央区,53049,24481,28568,26662,1998-01-01
619,大阪市,2595034,1273117,1321917,1130813,1998-01-01
620,港区,88534,43977,44557,37406,1998-01-01
621,大正区,76626,38327,38299,30770,1998-01-01
622,天王寺区,56300,26255,30045,24821,1998-01-01
623,浪速区,49867,25613,24254,27781,1998-01-01
624,西区,59419,28354,31065,27136,1998-01-01
625,東成区,78395,37602,40793,33410,1998-02-01
626,生野区,145989,69753,76236,58875,1998-02-01
627,旭区,101179,48895,52284,44013,1998-02-01
628,城東区,156532,75656,80876,65951,1998-02-01
629,鶴見区,99559,49005,50554,37180,1998-02-01
630,住之江区,138301,67259,71042,53760,1998-02-01
631,住吉区,162182,77385,84797,71230,1998-02-01
632,東住吉区,140355,67095,73260,59192,1998-02-01
633,平野区,201375,97686,103689,79060,1998-02-01
634,東淀川区,184728,92580,92148,86442,1998-02-01
635,阿倍野区,103233,48143,55090,44310,1998-02-01
636,淀川区,161055,80441,80614,75863,1998-02-01
637,西成区,139016,78877,60139,74376,1998-02-01
638,浪速区,49882,25631,24251,27787,1998-02-01
639,大阪市,2593807,1272460,1321347,1130763,1998-02-01
640,北区,87453,41993,45460,42165,1998-02-01
641,都島区,97879,48007,49872,42411,1998-02-01
642,福島区,54888,26248,28640,23719,1998-02-01
643,此花区,66528,33181,33347,27101,1998-02-01
644,西淀川区,91505,45708,45797,37114,1998-02-01
645,西区,59420,28351,31069,27145,1998-02-01
646,港区,88492,43949,44543,37419,1998-02-01
647,大正区,76604,38312,38292,30767,1998-02-01
648,天王寺区,56334,26277,30057,24806,1998-02-01
649,中央区,52923,24426,28497,26667,1998-02-01
650,生野区,145833,69675,76158,58854,1998-03-01
651,旭区,101048,48831,52217,43989,1998-03-01
652,城東区,156602,75681,80921,66046,1998-03-01
653,鶴見区,99517,48979,50538,37204,1998-03-01
654,阿倍野区,103082,48066,55016,44272,1998-03-01
655,住吉区,162108,77337,84771,71227,1998-03-01
656,東住吉区,140245,67035,73210,59179,1998-03-01
657,平野区,201296,97637,103659,79138,1998-03-01
658,西成区,138957,78868,60089,74347,1998-03-01
659,東成区,78340,37578,40762,33380,1998-03-01
660,住之江区,138153,67184,70969,53745,1998-03-01
661,東淀川区,184654,92531,92123,86477,1998-03-01
662,淀川区,160969,80399,80570,75917,1998-03-01
663,西淀川区,91491,45699,45792,37153,1998-03-01
664,北区,87580,42063,45517,42222,1998-03-01
665,都島区,97815,47977,49838,42441,1998-03-01
666,福島区,54836,26220,28616,23715,1998-03-01
667,此花区,66449,33134,33315,27077,1998-03-01
668,中央区,52955,24444,28511,26637,1998-03-01
669,大阪市,2592477,1271768,1320709,1131037,1998-03-01
670,港区,88408,43900,44508,37400,1998-03-01
671,大正区,76534,38273,38261,30771,1998-03-01
672,天王寺区,56319,26275,30044,24802,1998-03-01
673,浪速区,49903,25652,24251,27906,1998-03-01
674,西区,59383,28330,31053,27138,1998-03-01
675,生野区,145598,69559,76039,58943,1998-04-01
676,旭区,100847,48732,52115,43983,1998-04-01
677,城東区,156675,75708,80967,66312,1998-04-01
678,鶴見区,99615,49022,50593,37308,1998-04-01
679,阿倍野区,102872,47961,54911,44186,1998-04-01
680,住吉区,161709,77133,84576,71186,1998-04-01
681,東住吉区,140184,66998,73186,59252,1998-04-01
682,平野区,201014,97488,103526,79179,1998-04-01
683,西成区,138769,78787,59982,74425,1998-04-01
684,東成区,78444,37629,40815,33540,1998-04-01
685,住之江区,137850,67033,70817,53750,1998-04-01
686,東淀川区,184283,92332,91951,86601,1998-04-01
687,淀川区,161040,80434,80606,76292,1998-04-01
688,西淀川区,91369,45637,45732,37172,1998-04-01
689,北区,88153,42347,45806,42641,1998-04-01
690,都島区,97495,47821,49674,42454,1998-04-01
691,福島区,54726,26163,28563,23770,1998-04-01
692,此花区,66276,33039,33237,27073,1998-04-01
693,中央区,53162,24543,28619,26857,1998-04-01
694,大阪市,2590364,1270668,1319696,1133220,1998-04-01
695,港区,88343,43861,44482,37504,1998-04-01
696,大正区,76461,38233,38228,30770,1998-04-01
697,天王寺区,56236,26242,29994,24850,1998-04-01
698,浪速区,49852,25635,24217,27935,1998-04-01
699,西区,59391,28331,31060,27237,1998-04-01
700,生野区,145695,69603,76092,59171,1998-05-01
701,旭区,100891,48753,52138,44144,1998-05-01
702,城東区,156848,75783,81065,66591,1998-05-01
703,鶴見区,99709,49064,50645,37463,1998-05-01
704,阿倍野区,103203,48109,55094,44510,1998-05-01
705,住吉区,161794,77160,84634,71392,1998-05-01
706,東住吉区,140371,67081,73290,59484,1998-05-01
707,平野区,201079,97509,103570,79386,1998-05-01
708,西成区,138846,78855,59991,74543,1998-05-01
709,東成区,78555,37684,40871,33700,1998-05-01
710,住之江区,137840,67025,70815,53913,1998-05-01
711,東淀川区,184619,92488,92131,87001,1998-05-01
712,淀川区,161428,80628,80800,76828,1998-05-01
713,西淀川区,91539,45721,45818,37416,1998-05-01
714,北区,88593,42567,46026,43101,1998-05-01
715,都島区,97510,47829,49681,42580,1998-05-01
716,福島区,54871,26229,28642,23916,1998-05-01
717,此花区,66385,33085,33300,27217,1998-05-01
718,中央区,53279,24600,28679,27088,1998-05-01
719,大阪市,2594136,1272460,1321676,1138590,1998-05-01
720,港区,88466,43915,44551,37685,1998-05-01
721,大正区,76453,38225,38228,30842,1998-05-01
722,天王寺区,56506,26374,30132,25055,1998-05-01
723,浪速区,49945,25693,24252,28091,1998-05-01
724,西区,59711,28480,31231,27473,1998-05-01
725,東成区,78568,37691,40877,33731,1998-06-01
726,生野区,145669,69587,76082,59254,1998-06-01
727,旭区,100842,48728,52114,44186,1998-06-01
728,城東区,157008,75852,81156,66700,1998-06-01
729,鶴見区,99792,49099,50693,37523,1998-06-01
730,住之江区,137798,67001,70797,53973,1998-06-01
731,住吉区,161775,77138,84637,71455,1998-06-01
732,東住吉区,140574,67171,73403,59640,1998-06-01
733,平野区,201232,97571,103661,79511,1998-06-01
734,東淀川区,184562,92446,92116,87105,1998-06-01
735,阿倍野区,103162,48083,55079,44507,1998-06-01
736,淀川区,161546,80688,80858,77005,1998-06-01
737,西成区,138773,78839,59934,74586,1998-06-01
738,浪速区,49982,25722,24260,28161,1998-06-01
739,大阪市,2594621,1272644,1321977,1140034,1998-06-01
740,北区,88672,42614,46058,43220,1998-06-01
741,都島区,97520,47834,49686,42622,1998-06-01
742,福島区,54822,26201,28621,23904,1998-06-01
743,此花区,66330,33050,33280,27226,1998-06-01
744,西淀川区,91583,45742,45841,37476,1998-06-01
745,西区,59690,28467,31223,27489,1998-06-01
746,港区,88408,43880,44528,37681,1998-06-01
747,大正区,76450,38220,38230,30864,1998-06-01
748,天王寺区,56531,26392,30139,25085,1998-06-01
749,中央区,53332,24628,28704,27130,1998-06-01
750,生野区,145588,69545,76043,59272,1998-07-01
751,旭区,100825,48718,52107,44191,1998-07-01
752,城東区,157104,75890,81214,66749,1998-07-01
753,鶴見区,99894,49144,50750,37576,1998-07-01
754,阿倍野区,103098,48046,55052,44463,1998-07-01
755,住吉区,161786,77130,84656,71467,1998-07-01
756,東住吉区,140535,67145,73390,59634,1998-07-01
757,平野区,201392,97637,103755,79560,1998-07-01
758,西成区,138757,78855,59902,74610,1998-07-01
759,東成区,78585,37701,40884,33764,1998-07-01
760,住之江区,137791,66995,70796,53985,1998-07-01
761,東淀川区,184703,92504,92199,87179,1998-07-01
762,淀川区,161665,80747,80918,77102,1998-07-01
763,西淀川区,91597,45747,45850,37485,1998-07-01
764,北区,88689,42630,46059,43286,1998-07-01
765,都島区,97524,47837,49687,42626,1998-07-01
766,福島区,54840,26206,28634,23920,1998-07-01
767,此花区,66327,33040,33287,27245,1998-07-01
768,中央区,53362,24645,28717,27168,1998-07-01
769,大阪市,2595412,1272984,1322428,1140780,1998-07-01
770,港区,88473,43905,44568,37711,1998-07-01
771,大正区,76440,38211,38229,30883,1998-07-01
772,天王寺区,56559,26410,30149,25126,1998-07-01
773,浪速区,50073,25778,24295,28217,1998-07-01
774,西区,59805,28518,31287,27561,1998-07-01
775,東成区,78659,37738,40921,33815,1998-08-01
776,生野区,145517,69508,76009,59306,1998-08-01
777,旭区,100904,48755,52149,44261,1998-08-01
778,城東区,157095,75877,81218,66750,1998-08-01
779,鶴見区,99960,49172,50788,37618,1998-08-01
780,住之江区,137737,66965,70772,53950,1998-08-01
781,住吉区,161843,77144,84699,71442,1998-08-01
782,東住吉区,140498,67120,73378,59616,1998-08-01
783,平野区,201537,97696,103841,79587,1998-08-01
784,東淀川区,184732,92506,92226,87129,1998-08-01
785,阿倍野区,103120,48049,55071,44477,1998-08-01
786,淀川区,161618,80724,80894,77034,1998-08-01
787,西成区,138772,78888,59884,74659,1998-08-01
788,浪速区,50064,25784,24280,28226,1998-08-01
789,大阪市,2595922,1273185,1322737,1141227,1998-08-01
790,北区,88751,42669,46082,43427,1998-08-01
791,都島区,97439,47796,49643,42575,1998-08-01
792,福島区,55011,26284,28727,24069,1998-08-01
793,此花区,66294,33015,33279,27208,1998-08-01
794,西淀川区,91702,45799,45903,37566,1998-08-01
795,西区,59870,28546,31324,27645,1998-08-01
796,港区,88431,43877,44554,37680,1998-08-01
797,大正区,76397,38186,38211,30868,1998-08-01
798,天王寺区,56630,26449,30181,25160,1998-08-01
799,中央区,53341,24638,28703,27159,1998-08-01
800,東成区,78650,37735,40915,33805,1998-09-01
801,生野区,145492,69493,75999,59329,1998-09-01
802,旭区,100863,48734,52129,44251,1998-09-01
803,城東区,157182,75911,81271,66850,1998-09-01
804,鶴見区,100060,49216,50844,37640,1998-09-01
805,住之江区,137701,66944,70757,53940,1998-09-01
806,住吉区,161750,77086,84664,71381,1998-09-01
807,東住吉区,140553,67139,73414,59681,1998-09-01
808,平野区,201520,97677,103843,79542,1998-09-01
809,東淀川区,184823,92539,92284,87144,1998-09-01
810,阿倍野区,103071,48020,55051,44467,1998-09-01
811,淀川区,161658,80745,80913,77100,1998-09-01
812,西成区,138724,78886,59838,74666,1998-09-01
813,浪速区,50020,25771,24249,28245,1998-09-01
814,大阪市,2595934,1273142,1322792,1141456,1998-09-01
815,北区,88855,42728,46127,43485,1998-09-01
816,都島区,97358,47757,49601,42534,1998-09-01
817,福島区,55034,26291,28743,24096,1998-09-01
818,此花区,66218,32969,33249,27144,1998-09-01
819,西淀川区,91686,45789,45897,37557,1998-09-01
820,西区,59940,28576,31364,27695,1998-09-01
821,港区,88386,43848,44538,37648,1998-09-01
822,大正区,76362,38165,38197,30863,1998-09-01
823,天王寺区,56664,26471,30193,25200,1998-09-01
824,中央区,53364,24652,28712,27193,1998-09-01
825,東成区,78700,37760,40940,33835,1998-10-01
826,生野区,145495,69491,76004,59319,1998-10-01
827,旭区,100832,48718,52114,44213,1998-10-01
828,城東区,157260,75940,81320,66885,1998-10-01
829,鶴見区,100140,49250,50890,37683,1998-10-01
830,住之江区,137676,66929,70747,53916,1998-10-01
831,住吉区,161774,77084,84690,71389,1998-10-01
832,東住吉区,140591,67150,73441,59709,1998-10-01
833,平野区,201627,97717,103910,79571,1998-10-01
834,東淀川区,184951,92590,92361,87199,1998-10-01
835,阿倍野区,103009,47984,55025,44451,1998-10-01
836,西成区,138695,78894,59801,74657,1998-10-01
837,淀川区,161594,80713,80881,77072,1998-10-01
838,浪速区,49951,25745,24206,28252,1998-10-01
839,西淀川区,91679,45785,45894,37583,1998-10-01
840,大阪市,2596276,1273255,1323021,1141825,1998-10-01
841,北区,88897,42757,46140,43656,1998-10-01
842,福島区,55051,26295,28756,24126,1998-10-01
843,此花区,66153,32929,33224,27115,1998-10-01
844,都島区,97370,47764,49606,42483,1998-10-01
845,西区,60092,28645,31447,27807,1998-10-01
846,港区,88395,43846,44549,37647,1998-10-01
847,大正区,76302,38131,38171,30809,1998-10-01
848,天王寺区,56633,26462,30171,25200,1998-10-01
849,中央区,53409,24676,28733,27248,1998-10-01
850,鶴見区,100201,49275,50926,37705,1998-11-01
851,生野区,145347,69417,75930,59351,1998-11-01
852,旭区,100792,48698,52094,44226,1998-11-01
853,城東区,157339,75970,81369,66942,1998-11-01
854,阿倍野区,103093,48016,55077,44536,1998-11-01
855,東成区,78675,37750,40925,33803,1998-11-01
856,住吉区,161843,77104,84739,71402,1998-11-01
857,東住吉区,140511,67105,73406,59678,1998-11-01
858,平野区,201758,97769,103989,79640,1998-11-01
859,西成区,138606,78869,59737,74670,1998-11-01
860,住之江区,137652,66914,70738,53919,1998-11-01
861,東淀川区,185109,92656,92453,87277,1998-11-01
862,中央区,53425,24686,28739,27285,1998-11-01
863,西淀川区,91635,45761,45874,37580,1998-11-01
864,大阪市,2596625,1273374,1323251,1142403,1998-11-01
865,北区,88926,42779,46147,43697,1998-11-01
866,都島区,97384,47772,49612,42497,1998-11-01
867,福島区,55057,26294,28763,24155,1998-11-01
868,此花区,66168,32928,33240,27115,1998-11-01
869,淀川区,161601,80717,80884,77109,1998-11-01
870,西区,60191,28689,31502,27889,1998-11-01
871,港区,88446,43864,44582,37691,1998-11-01
872,大正区,76249,38101,38148,30744,1998-11-01
873,天王寺区,56626,26465,30161,25175,1998-11-01
874,浪速区,49991,25775,24216,28317,1998-11-01
875,東成区,78651,37740,40911,33790,1998-12-01
876,旭区,100731,48667,52064,44219,1998-12-01
877,城東区,157308,75946,81362,66973,1998-12-01
878,鶴見区,100241,49289,50952,37776,1998-12-01
879,阿倍野区,103126,48025,55101,44508,1998-12-01
880,住吉区,161802,77071,84731,71407,1998-12-01
881,東淀川区,185100,92639,92461,87354,1998-12-01
882,東住吉区,140368,67029,73339,59663,1998-12-01
883,平野区,201826,97791,104035,79694,1998-12-01
884,西成区,138452,78806,59646,74435,1998-12-01
885,住之江区,137610,66891,70719,53935,1998-12-01
886,淀川区,161533,80683,80850,77182,1998-12-01
887,生野区,145223,69355,75868,59319,1998-12-01
888,浪速区,49964,25771,24193,28345,1998-12-01
889,西淀川区,91687,45786,45901,37641,1998-12-01
890,北区,88859,42756,46103,43742,1998-12-01
891,都島区,97226,47695,49531,42463,1998-12-01
892,福島区,55041,26283,28758,24183,1998-12-01
893,此花区,66079,32875,33204,27107,1998-12-01
894,大阪市,2595663,1272850,1322813,1142674,1998-12-01
895,西区,60231,28704,31527,27951,1998-12-01
896,港区,88439,43854,44585,37736,1998-12-01
897,大正区,76198,38072,38126,30765,1998-12-01
898,天王寺区,56590,26454,30136,25164,1998-12-01
899,中央区,53378,24668,28710,27322,1998-12-01
900,東成区,78648,37740,40908,33799,1999-01-01
